media_object_id,timestamp,caption,comments,comments_count,media_type,media_url,like_count,engagement,impressions,reach,saved,video_views
17847271786065462,2016-02-09 14:49:11+00:00,"Wood and cheese: a match made in heaven. Natural cheese has been aged and stored on wood for centuries, as it was the only local material available. Wood's porous nature helps maintain humidity without condensation and also helps cultivate the particular ambient cultures necessary for different styles of cheeses. #cheeselove","{'data': [{'timestamp': '2016-02-09T14:51:59+0000', 'text': 'pretyy awesome :)', 'id': '17847271861065462'}, {'timestamp': '2016-02-09T14:50:57+0000', 'text': '#cheeseforlife #agedcheese #woodworking #wooddesign #kitchendesign #kitchenwares #liveloveeat #thatsdarling #nyblogger #eeeeeats', 'id': '17847271825065462'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12558278_1554763604840433_68615255_n.jpg?_nc_cat=104&_nc_oc=AQmgHAS_IwakTtsfEUdUHZ9ExZjVV4bPcQAFAdg_Fe7Jx7S2FglTQyibgr2DscvILVE&_nc_ht=scontent.xx&oh=776c7b85cbca1ea50a872b171ceefb69&oe=5E3B4D06,40,,,,,
17844310354114142,2016-02-10 16:40:51+00:00,"We're cooking up a storm of Gruyere cheese caramel over the next couple of days. For all of you in the NYC area who are looking for a small batch, handmade Valentine's Day gift, order by Friday for pick up or drop off! Also, big thanks to @emmicheeseusa for providing us with cheese to play with! #linkinbio","{'data': [{'timestamp': '2016-02-23T22:54:09+0000', 'text': 'healthy', 'id': '17844612841114142'}, {'timestamp': '2016-02-10T19:05:16+0000', 'text': ""Beautiful! Can't wait to try it!"", 'id': '17844312625114142'}, {'timestamp': '2016-02-10T16:43:42+0000', 'text': '#f52grams #feedfeed #eeeeeats #valentines2016 #gruyère #cheeselove #cheeseforlife #thatsdarling #forkyeah #forkfeed', 'id': '17844310408114142'}]}",3,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12568740_1563846467265136_878193838_n.jpg?_nc_cat=107&_nc_oc=AQmS7aqq-oNOkZYj71_cY5jRJMsNtu3C2iSPBNwU3YesPYtjeCPV1v6scQsyXIkcz_w&_nc_ht=scontent.xx&oh=6aa0d047071300b65604d5ae381c4e51&oe=5E1C707E,52,,,,,
17844342769097006,2016-02-11 16:21:39+00:00,This candid photo by @whcoles at the last @komeedanyc Chef Showdown captures the feeling when sharing cheese caramel.  People get so excited about it and I always love the #cheeselove.,"{'data': [{'timestamp': '2016-02-12T01:45:29+0000', 'text': 'So cute with your hat and glasses.😘', 'id': '17844350446097006'}, {'timestamp': '2016-02-11T23:34:32+0000', 'text': 'Stooooop 😻', 'id': '17844348892097006'}, {'timestamp': '2016-02-11T17:40:45+0000', 'text': '@whcoles Thanks for the photo!', 'id': '17844343843097006'}, {'timestamp': '2016-02-11T17:40:19+0000', 'text': ""@cee_lo_ghran Check the link in the profile! It's cheese melted into cream and butter and folded into caramelizing sugar"", 'id': '17844343840097006'}, {'timestamp': '2016-02-11T16:41:28+0000', 'text': 'WHAT is cheese caramel!? 🧀🍯', 'id': '17844343042097006'}, {'timestamp': '2016-02-11T16:29:36+0000', 'text': ""You're amazing! I love this shot too 😍🙌🏻"", 'id': '17844342868097006'}]}",6,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12677144_183396185362428_674896856_n.jpg?_nc_cat=109&_nc_oc=AQmdLa4P2OFMMG2cMuYBRCaSiXvtbzp54VS6T8ADdIz7MBtieZ7axRGKG_fMZasktag&_nc_ht=scontent.xx&oh=fdf1596f032379e4fe6c74bb45e00b4a&oe=5E2DF318,22,,,,,
17853240853012077,2016-02-12 18:30:53+00:00,"Wishing you lots of cheesy bounty and love this weekend. Our cheese caramels are available for pre-order, or just swing by @61local tomorrow between 11 and 4, and we'll have that special treat you need. #linkinbio","{'data': [{'timestamp': '2016-02-12T22:27:31+0000', 'text': '😍', 'id': '17853244537012077'}, {'timestamp': '2016-02-12T18:32:52+0000', 'text': '#thekitchn #feedfeed #darlingweekend #thatsdarling #cheeselove #cheeseforlife #thatcheeseplate #valentines2016', 'id': '17853240904012077'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12627860_1042874515764580_44904191_n.jpg?_nc_cat=100&_nc_oc=AQm7oqOCdkl9opP5WJlXTOi31vAvBGq6_2bcewz8Dx7_qSlZzMz4Vhf94CwG3J6coIs&_nc_ht=scontent.xx&oh=b2808bd816187b3ffa964971993693b6&oe=5E30C386,17,,,,,
17854159420006444,2016-02-13 15:37:46+00:00,"It's baaaack! Swing by @61local today for your cheese caramel fix. Pre-order through the #linkinbio, or come by to taste this epic combination. We'll be here 11 to 4 baby!","{'data': [{'timestamp': '2017-02-05T09:52:41+0000', 'text': '@rejr88 ooh would like to try this', 'id': '17872460644048720'}, {'timestamp': '2016-04-02T13:57:15+0000', 'text': '@mezalind', 'id': '17856291070006444'}, {'timestamp': '2016-02-15T20:57:37+0000', 'text': '@maddiemaynard', 'id': '17854219720006444'}, {'timestamp': '2016-02-13T15:40:18+0000', 'text': '#f52grams #feedfeed #thatsdarling #darlingweekend #valentines2016 #gruyère #gruyereaop #cheeselove #forkyeah #forkfeed #thekitchn', 'id': '17854159492006444'}]}",4,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12716663_898779796908932_1135629897_n.jpg?_nc_cat=104&_nc_oc=AQkHzpCn-ccFXAUnsTlZMgJADreMkQ6gSe78Svm0OdJEH6UZ4fqV6gEofxyDztMHz48&_nc_ht=scontent.xx&oh=cb4325651dd89d3f8c9f580657e87eec&oe=5E366BD3,55,,,,,
17853418942000231,2016-02-14 16:17:31+00:00,...here's to literally the cheesiest holiday of the year. #cheeselove #dyingrose #howdramatic @pigandwhale,"{'data': [{'timestamp': '2016-04-25T21:03:01+0000', 'text': 'Flawless', 'id': '17856102748000231'}, {'timestamp': '2016-02-14T16:19:36+0000', 'text': '#f52grams #feedfeed #forkyeah #forkfeed #darlingweekend #whatsforbreakfast #darlingbreakfast #brunchtime #eeeeeats #ebdailypic #winterlove', 'id': '17853419014000231'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12716745_1538739026454908_1470775974_n.jpg?_nc_cat=108&_nc_oc=AQnoP317ggRuYK-9Lz8FnYZdywvqZ2guLjsynys_hwChuRmRBfjiISRjOWvM984agY8&_nc_ht=scontent.xx&oh=4ae602701662d14b850e63805a2a8b9e&oe=5E2E597B,43,,,,,
17853070315031286,2016-02-14 22:56:58+00:00,"Cannot resist a cheese and chocolate pairing, especially today. From spicy to oh so dark chocolate, cheese pairs well with it all.  @cowgirlcreamery #f52grams #ghirardelli #ghirardellichocolate","{'data': [{'timestamp': '2016-02-16T18:33:28+0000', 'text': '@tesztiable', 'id': '17853108250031286'}, {'timestamp': '2016-02-15T21:28:15+0000', 'text': '@larisac10 menú para el fin de semana', 'id': '17853093256031286'}, {'timestamp': '2016-02-15T21:17:37+0000', 'text': '@carlitos2287  paraios', 'id': '17853093103031286'}, {'timestamp': '2016-02-14T22:58:17+0000', 'text': '#cheeseandchocolate #cheeselove #eeeeeats #ebdailypic #cheeseforlife #thatcheeseplate #valentines2016 #feedfeed #darlingweekend #myvalentine', 'id': '17853070327031286'}]}",4,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12717066_984554834915696_310032008_n.jpg?_nc_cat=109&_nc_oc=AQlieAqm8NMD5gewOmunV0prAHZJrosStD2iiNYJgdCmTqPvTZIEJVGw5FIqCVb6seQ&_nc_ht=scontent.xx&oh=5c1a4ab50c191a29e2e16a0f14cc4ffd&oe=5E269790,77,,,,,
17845122565072928,2016-02-16 12:53:06+00:00,"Took a breather from the cell phone yesterday. What a nice break from the virtual world. It brings me back to simple-in-the-moment pleasures, like this raw milk Twig Farm Goat Tomme grilled cheese. Hope y'all were able to celebrate the long weekend. Xox. #grilledcheese","{'data': [{'timestamp': '2016-02-19T01:42:47+0000', 'text': '🙌', 'id': '17845175311072928'}, {'timestamp': '2016-02-17T11:00:36+0000', 'text': 'Pretty cool', 'id': '17845139611072928'}, {'timestamp': '2016-02-16T20:09:43+0000', 'text': 'Nice photo!', 'id': '17845129789072928'}, {'timestamp': '2016-02-16T16:57:03+0000', 'text': '@maryemilyy820', 'id': '17845126528072928'}, {'timestamp': '2016-02-16T12:55:24+0000', 'text': '#grilledcheesesocial #toastie #cheesetoast #cheesetoastie #cheeselove #cheesepairing #cheeseporn #f52grams #feedfeed #thekitchn #eeeeeats #ebdailypic #eater #forkyeah #thatsdarling #momentslikethese', 'id': '17845122598072928'}]}",5,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/10802527_580638968768844_75250591_n.jpg?_nc_cat=108&_nc_oc=AQk3yhjOAa0REKhEvo37aKYh4GHeKO92TEQBoVxEgISEOj-Gf0gJK4f242elpGKt12Y&_nc_ht=scontent.xx&oh=f93e2b4f9e56154e22b5da0a1199b17f&oe=5E3592F0,70,,,,,
17853360694025735,2016-02-17 13:20:17+00:00,"I was recently the lucky recipient of a @farmtopeople tasting box. This was one of my favorites: Blueberry Bourbon by @thejamstand, paired here with a spicy, dense Belgian goat cheese. Thanks @rootedny xoxo. #makersgonnamake","{'data': [{'timestamp': '2016-02-17T17:00:59+0000', 'text': '@thejamstand Mee tooooo!', 'id': '17853364213025735'}, {'timestamp': '2016-02-17T16:41:10+0000', 'text': 'I loveeeeeeeee!! ❤️', 'id': '17853363892025735'}, {'timestamp': '2016-02-17T16:36:04+0000', 'text': 'Love @thejamstand !! So many great flavor combos!!', 'id': '17853363826025735'}, {'timestamp': '2016-02-17T13:22:34+0000', 'text': '#cheeselove #cheeseandjam #f52grams #feedfeed #eeeeeats #ebdailypic #eater #eaterny #thekitchn #thatsdarling #forkyeah #forkfeed #blueberry #blueberryjam #bourbon', 'id': '17853360712025735'}]}",4,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12747644_1561545994159480_385979596_n.jpg?_nc_cat=102&_nc_oc=AQlAKQ3IRGrp7CZLmqa_6Sl30_SLsnMPe9Fc7jdX2QSL_NAnFgG1bcj3z2u2hbSYgAc&_nc_ht=scontent.xx&oh=21097dcb1ca2b7951812d04ce177a9b3&oe=5E2877D3,56,,,,,
17855362612000993,2016-02-17 18:48:09+00:00,"How do YOU store your cheese? #Ontheblog is a post on natural cheese storage and an overview of natural materials used. This is the groundwork for how I design my products. Curious why wood, slate, clay, and stone are cheese's best friend? Click the #linkinbio","{'data': [{'timestamp': '2016-02-18T10:45:22+0000', 'text': 'Definitely awesome', 'id': '17855378767000993'}, {'timestamp': '2016-02-17T18:49:25+0000', 'text': '#feedfeed #f52grams #cheeselove #thatcheeseplate #eeeeeats #ebdailypic #forkyeah #kitchendesign #kitchenwares #thekitchn #thatsdarling #woodworking #designers', 'id': '17855362636000993'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12751058_221044164909344_1462389050_n.jpg?_nc_cat=110&_nc_oc=AQk9DaF_0FbykquTGOT81eoRkjKxurxHoenJHohUyRnqroGOHDIidS_TGdxLwuqb6A8&_nc_ht=scontent.xx&oh=10fb30210d1c490d993b1c21a6c6752e&oe=5E301692,61,,,,,
17852934220017388,2016-02-18 13:47:41+00:00,"Romantic morning vignette with house made ricotta salata toast, drizzled with Pennsylvania honey and thyme. I prefer making my ricotta salata lighter on the salt, so I can eat it in a myriad of ways. Recipe is in the #linkinbio.","{'data': [{'timestamp': '2016-03-06T20:38:00+0000', 'text': 'hello! :)', 'id': '17853480433017388'}, {'timestamp': '2016-02-18T13:51:08+0000', 'text': '#ebdailypic', 'id': '17852934277017388'}, {'timestamp': '2016-02-18T13:51:02+0000', 'text': '#f52grams #housemadecheese #ontheblog #feedfeed #f52grams #cheeselove #makersgonnamake #liveauthentic #cheesemaking #whatsforbreakfast #darlingbreakfast #tbt', 'id': '17852934274017388'}]}",3,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12728454_177621455946350_866938590_n.jpg?_nc_cat=110&_nc_oc=AQmb1Xe0nw8JjxfuHN6HXWx6PaBHk4P8eXSxr81Aan-4obdmNJQLxNNpyeyGZt2t_U0&_nc_ht=scontent.xx&oh=9708976ef11978d4d0a2e71eaee67419&oe=5E2C21BB,27,,,,,
17847300583069112,2016-02-18 21:10:37+00:00,"Peaceful lunch today while working on the future of cheese caramels. Bulgur bowl with beets, butternut squash, and feta. #notsaddesklunch","{'data': [{'timestamp': '2016-02-18T21:15:33+0000', 'text': '#f52grams #foodandwine #eater #cheeselove #fetacheese #eeeeeats #thatsdarling #feedfeed #ebdailypic', 'id': '17847300709069112'}]}",1,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12717005_242707246061938_936831928_n.jpg?_nc_cat=104&_nc_oc=AQnvbX3ywgK2Abt5_Yfs1dWGg-TDjn2UcbTH7TIioxnsgrK7YeA5h1nFvRKmhkiNwtk&_nc_ht=scontent.xx&oh=a4dc81443cef85f2f24d635d6ef28523&oe=5E33CE6B,39,,,,,
17853782071020959,2016-02-19 03:25:50+00:00,Twas a fun day for #cheesecaramels. It seems only appropriate to drink a glass of wine. And pair it with cheese caramel. And some #cheese. #nationaldrinkwineday,"{'data': [{'timestamp': '2016-02-19T22:24:22+0000', 'text': '😍', 'id': '17853803290020959'}, {'timestamp': '2016-02-19T03:27:22+0000', 'text': '#cheeselove #homesweethome #unwined #thatsdarling #winepairings #winefordinner #eeeeeats #imbibe #eater #ebdailypic #forkyeah', 'id': '17853782098020959'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12729588_158891651159072_1689742885_n.jpg?_nc_cat=103&_nc_oc=AQmYNh-vQw-Jmjjkpca-IMz6beuGlnGO69vtj5V5XgP8fo_lgsq4CjOHIeSm5FLVads&_nc_ht=scontent.xx&oh=b97b1f4e07cb883b40b960e5616a954a&oe=5E2A7995,40,,,,,
17854351396062565,2016-02-19 21:56:26+00:00,"#Cheeseburger line up at the homefront. Cheeses include @cowgirlcreamery Mt. Tam, Buche Goat Cheese, and housemade ricotta. Happy Friday!","{'data': [{'timestamp': '2016-02-23T21:40:21+0000', 'text': '@sarahecrowder so pretty', 'id': '17854499608062565'}, {'timestamp': '2016-02-21T14:10:05+0000', 'text': '❤ this wall, forever and ever.', 'id': '17854404499062565'}, {'timestamp': '2016-02-19T22:46:47+0000', 'text': '#foodandwine', 'id': '17854352770062565'}, {'timestamp': '2016-02-19T21:59:48+0000', 'text': 'Please stop this madness! 🙈', 'id': '17854351477062565'}, {'timestamp': '2016-02-19T21:58:20+0000', 'text': '#f52grams #feedfeed #thekitchn #cheeselove #fravorites #burgernation #burgerlove #darlingweekend #tgif #eeeeeats #ebdailypic', 'id': '17854351453062565'}]}",5,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12531101_965416843507583_115402908_n.jpg?_nc_cat=104&_nc_oc=AQkRdQMtz7B8LZM9ikafD815S88Hfel0uysaHKcTjXpbYLdrc9WaWmcz2biIAG4RTZg&_nc_ht=scontent.xx&oh=1c0fa911916a4885494a97bc29549bf8&oe=5E3525B9,38,,,,,
17853662689046724,2016-02-20 18:57:43+00:00,"Here's a great cocktail party option: @healthynibblesandbits goat cheese ball rolled in black sesame, pistachio, and Japanese seven spice blend. This recipe and more is featured on my cheese feed on the @thefeedfeed website. Link's in their bio. #cheeselove","{'data': [{'timestamp': '2016-04-02T13:34:21+0000', 'text': 'Yumo! 🍸🍹🎺🎷🎈🎈🎈🎉💛💛💛👍', 'id': '17855536783046724'}, {'timestamp': '2016-02-20T20:03:37+0000', 'text': '@thefeedfeed xoxo', 'id': '17853664354046724'}, {'timestamp': '2016-02-20T19:46:53+0000', 'text': '😘', 'id': '17853663865046724'}, {'timestamp': '2016-02-20T19:05:39+0000', 'text': '@healthynibblesandbits awesome combo!', 'id': '17853662905046724'}, {'timestamp': '2016-02-20T19:00:49+0000', 'text': '#sevenspices #cocktailparty #cocktailpairing #darlingweekend #whatsfordinner #eeeeeats #emdailypic #ebdailypic #cheeseforlife #perfectbite #foodandwine', 'id': '17853662791046724'}, {'timestamp': '2016-02-20T19:00:39+0000', 'text': '@cheesegrotto thank you so much for sharing this!!', 'id': '17853662779046724'}]}",6,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12677625_1034257389975175_2104599114_n.jpg?_nc_cat=106&_nc_oc=AQmURc7UyKIarUT_6UgBwMZYwIY1poovzrdkvRqFRMvu1K0rM4D_JW2DjbMQ9nkRKl4&_nc_ht=scontent.xx&oh=2d0c9c8bab8e2fd60ccfd032c211ef59&oe=5E1D42CC,79,,,,,
17853530446063117,2016-02-21 18:51:05+00:00,"New favorite #design piece.  Multi-functional + beautiful, just how we design our #cheesestorage. Milo Lamp by Lightovo Miniature Greenhouse. Photo by @DesignMilk http://ow.ly/YzKmC","{'data': [{'timestamp': '2016-02-21T18:53:05+0000', 'text': '#interiordesign #plantlove #thatsdarling #darlingweekend #apartmenttherapy #liveauthentic #naturaldesign #design #housewares', 'id': '17853530512063117'}]}",1,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12748353_969674966460027_1757051847_n.jpg?_nc_cat=104&_nc_oc=AQkNh1PGpbEKHQ4ZtSgB0YwSTpmy6_b_DUGZqplDfFDKGSBfn3JIJxn_wWfKaERqrso&_nc_ht=scontent.xx&oh=8018889304644fbe18dfba53aa68377d&oe=5E1F2FEF,46,,,,,
17853987922038385,2016-02-22 01:42:12+00:00,"J A M B A L A Y A for dinner! Featuring @oppdx Kasekrainer sausage, applewood smoked and stuffed with #swisscheese!","{'data': [{'timestamp': '2016-02-22T08:39:31+0000', 'text': '👌', 'id': '17853995467038385'}, {'timestamp': '2016-02-22T01:44:20+0000', 'text': '#jambalaya #feedfeed #whatsfordinner #sundayfunday #liveauthentic #liveloveeat #cheeselove #cheeseforlife #creolefood #thekitchn #f52grams #thatsdarling #darlingweekend #eeeeeats #forkyeah #forkfeed #foodporn #foodandwine #foodphotography', 'id': '17853987961038385'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12729435_169688200078078_849645864_n.jpg?_nc_cat=107&_nc_oc=AQkuaz2k_dqRci6tRCTqZLW7DhPi9cCZBXx-0zU-CIbnYKih9TxPQb6PY3QeNrRKCLI&_nc_ht=scontent.xx&oh=0b1e08050c80e17a8359cb3df89eaaee&oe=5E2A0322,47,,,,,
17853688648023414,2016-02-22 13:34:56+00:00,"Today! Follow along @thefoodstand as I visually breakdown the recipe for homemade ricotta salata.  For the full recipe, check out the #linkinbio . The Foodstand does a lot of amazing things for the food community in NYC and beyond, including their newly updated app for all things food. I'm their app's Certified Cheese Contributor. ;-)","{'data': [{'timestamp': '2016-03-22T12:37:11+0000', 'text': 'Great to meet you!', 'id': '17855001652023414'}, {'timestamp': '2016-02-23T15:45:33+0000', 'text': '@foodelia Glad you like it! #allaboutthatcheese', 'id': '17853721891023414'}, {'timestamp': '2016-02-23T15:42:07+0000', 'text': 'Great !!! 💖 💘 💖', 'id': '17853721846023414'}, {'timestamp': '2016-02-22T13:36:24+0000', 'text': '#feedfeed #f52grams #eeeeeats #ebdailypic #emdailypic #cheeselove #cheesemaking #cheeseforlife #makersgonnamake #eater #mondayinspiration #mondayfunday #thekitchn #foodandwine #foodphotography', 'id': '17853688675023414'}]}",4,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12716784_1705880982987802_1964573606_n.jpg?_nc_cat=102&_nc_oc=AQnEmB-5cU_99UDhYcOxce79jRn02eigVMRXfeIYZwyfaf_GzKWq29cAh0n2zMOPFoM&_nc_ht=scontent.xx&oh=bae13c77e32dcfa6db8f9d142a591470&oe=5E1F599E,40,,,,,
17844615736128724,2016-02-23 14:15:13+00:00,"The obsession with #toast and housemade #ricottasalata continues. Here's some roasted blueberries, bursting with sweet juices, and drizzled with balsamic reduction for #nationaltoastday. Sometimes you need that out of season berry treat.","{'data': [{'timestamp': '2016-02-23T20:36:37+0000', 'text': '#foods4thought', 'id': '17844623881128724'}, {'timestamp': '2016-02-23T20:36:28+0000', 'text': '#food4thought', 'id': '17844623875128724'}, {'timestamp': '2016-02-23T19:37:23+0000', 'text': '@caliopyjane', 'id': '17844622471128724'}, {'timestamp': '2016-02-23T16:12:02+0000', 'text': '@pigandwhale', 'id': '17844617998128724'}, {'timestamp': '2016-02-23T16:05:45+0000', 'text': '😛😛', 'id': '17844617836128724'}, {'timestamp': '2016-02-23T14:16:49+0000', 'text': '#feedfeed #cheeselove #cheeseforlife #makersgonnamake #cheesemaking #f52grams #eeeeeats #ebdailypic #eater #tuesday #whatsforbreakfast #morningslikethese', 'id': '17844615760128724'}]}",6,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12728679_744505199013309_1429909756_n.jpg?_nc_cat=101&_nc_oc=AQne2g8pan_zyx_ZCk9hVqzZiRTZugqjAoUNptZOcBkRdKNZjMJa8XqkKmdq9h_oaCI&_nc_ht=scontent.xx&oh=3148781182488e8faab179317c05e917&oe=5E3593CC,500,,,,,
17844658945125993,2016-02-24 17:23:42+00:00,"For #pastaweek, I had to finally share this insane #macandcheese recipe that folds the luscious #Winnimere cheese into the sauce. It's crazy tasty and super simple. @jasperhillfarm #linkinbio","{'data': [{'timestamp': '2016-02-24T20:04:02+0000', 'text': '👍 📷 😜', 'id': '17844662569125993'}, {'timestamp': '2016-02-24T17:31:54+0000', 'text': '@trgritzman we should use our pasta maker and make some of this', 'id': '17844659137125993'}, {'timestamp': '2016-02-24T17:25:33+0000', 'text': '#f52grams #kaleyeah #foods4thought #food4thought #cheeselove #feedfeed #macaroni #macaroniandcheese #eeeeeats #ebdailypic #cheeseporn #liveloveeat #liveauthentic #youonlyliveonce #yolo #cheeseforlife #thekitchn', 'id': '17844658972125993'}]}",3,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/1172131_973571996057838_1304236574_n.jpg?_nc_cat=111&_nc_oc=AQlefYSYLw7jHrGJ4hOze-ZYd0AqmBMcpMVcCd7ePOh4XA8lpCDyZxBATyLkfmwY_mM&_nc_ht=scontent.xx&oh=cab349b40103a5699f23003d45809b5e&oe=5E3AF8B4,70,,,,,
17844699379123348,2016-02-25 21:08:30+00:00,"It's getting to be #happyhour, so it seems like a great time to announce our excitement in collaborating with @iforgotitswednesday for an Artisan Cheese and Amaro tasting class on March 26th. Jenny, a culinary superwoman, and Matt, a talented mixologist, are the power couple behind @iforgotitswednesday, an amazing pop up series that takes place in their beautiful Chelsea loft. More information can be found on our event page! #linkinbio 
Photo @iforgotitswednesday","{'data': [{'timestamp': '2016-02-25T21:10:38+0000', 'text': '#ebdailypic #emdailypic #cheeselove #imbibe #foodwinewomen #foodandwine #liveauthentic #cheesepairing #popupnyc #popupevent #fravorites #forkyeah', 'id': '17844699451123348'}]}",1,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12749778_951333268281759_943819702_n.jpg?_nc_cat=110&_nc_oc=AQknSxTguAk-JwBq92k7qur4WagLdU2q5lOS0Ugr7Co1rkZ6Ht-odz_PlTzDhRF67Yk&_nc_ht=scontent.xx&oh=f0201fb88ba3db3731bf183f2e43fe12&oe=5E2D4A44,39,,,,,
17854117171039463,2016-02-26 18:24:52+00:00,"Here's a #notsaddesklunch moment...Israeli couscous, charred onion and lemon, roasted cherry tomatoes and garlic,  fresh green evoo,  #housemade ricotta salata, and cracked pepper. Also....so excited it's #Friyay","{'data': [{'timestamp': '2016-02-27T04:03:31+0000', 'text': 'Yummy.', 'id': '17854128898039463'}, {'timestamp': '2016-02-26T23:49:03+0000', 'text': 'Yum', 'id': '17854124092039463'}, {'timestamp': '2016-02-26T21:47:44+0000', 'text': '#heresmyfood', 'id': '17854121377039463'}, {'timestamp': '2016-02-26T18:28:00+0000', 'text': '#ebdailypic #emdailypic #cheeselove #tgif #couscous #ricottasalata #foodandwine #foodwinewomen #thefoodstand #foods4thought #food4thought #cheesemaking #whatsforlunch #whatsfordinner #f52grams #pastaweek #darlingweekend #feedfeed #kaleyeah #goodtimes #foodphotography #foodstand #eeeeeats #eater', 'id': '17854117231039463'}]}",4,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12750264_562082983966643_2025947945_n.jpg?_nc_cat=101&_nc_oc=AQlZOjjzcTi_js6OFTWT63zp6mJdZaw8QcDNuiaNm9htC2YM822ECqqYfl39MqrqpIE&_nc_ht=scontent.xx&oh=9e40552a0e6a0a8b01961776916568ea&oe=5E2A73EE,62,,,,,
1.78577E+16,2016-02-27 20:43:12+00:00,Dreamy Saturday. #flowertherapy #flowerpower,"{'data': [{'timestamp': '2016-02-27T20:44:46+0000', 'text': '#darlingweekend #eatpraylove #chill #thatsdarling #dreamy #dreaming #slowsaturday #slowlife', 'id': '17857660546055200'}]}",1,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12677489_1013845501992636_1338488841_n.jpg?_nc_cat=101&_nc_oc=AQn5ihjnw7iFgr2BWaejKogRaAUwkjrTsWF7qZnFE7tMqxasnC8cZ5kCY-KQZqFynsw&_nc_ht=scontent.xx&oh=19e9d558668d23c21409e68d257b1fe1&oe=5E22C887,21,,,,,
17853527566027690,2016-02-28 13:29:39+00:00,"Ice cream or fresh housemade ricotta? Topped with caramelized pears and roasted blueberries, I could eat this ricotta bowl for breakfast, lunch or dinner.  The ricotta is still warm from the making, resulting in a heavenly custard-like texture. The link for the ricotta recipe is in the journal archives.  #f52grams","{'data': [{'timestamp': '2016-02-29T03:12:39+0000', 'text': '@luciarose22 ricotta. Yesss', 'id': '17853550276027690'}, {'timestamp': '2016-02-28T13:31:56+0000', 'text': '#whatsforbreakfast #ebdailypic #foodstand #foodandwine #kaleyeah #foods4thought #cheeselove #cheesemaking #ricotta #ricottacheese #eeeeeats #darlingweekend #liveloveeat #liveauthentic #feedfeed #cheeseforlife #makersgonnamake', 'id': '17853527623027690'}]}",2,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12729541_1965598536999240_203360295_n.jpg?_nc_cat=105&_nc_oc=AQk_WK-1DWfQFt6sivoqBcQ2NqyHS28P4w43dgCTn_m8steTMLCKFH11CP180gXeiDE&_nc_ht=scontent.xx&oh=00f7dcaac4b744df72cbd2003a797d3e&oe=5E1E7B29,144,,,,,
17854917619004878,2016-02-29 16:46:46+00:00,"Maybe it's because I'm craving warm weather, but I've had this rice bowl of Hawaiian inspired poke on the mind, complete with #goatcheese, cucumber, mango, avocado, #blacksesame, salmon, and a spicy shallot vinaigrette.  So fresh and zesty! Recipe is in the blog archives. #notsaddesklunch #f52contest @stonyfield","{'data': [{'timestamp': '2016-03-21T04:08:11+0000', 'text': '#EEEEEATS', 'id': '17855970997004878'}, {'timestamp': '2016-03-01T04:39:36+0000', 'text': '@screek79 this is why I want to go to Hawaii. I feel like this food will be waiting for us!', 'id': '17854932781004878'}, {'timestamp': '2016-02-29T17:35:40+0000', 'text': '@judyblue02 !!!!!?', 'id': '17854918768004878'}, {'timestamp': '2016-02-29T16:48:56+0000', 'text': '#huffposttaste #yahoofood', 'id': '17854917676004878'}, {'timestamp': '2016-02-29T16:48:45+0000', 'text': '#feedfeed #cheeselove #foods4thought #food4thought #foodstand #foodandwine #eater #foodwinewomen #salmon #cheeseforlife #chevreforevre #liveloveeat #eeeeeats #ebdailypic #kaleyeah #thatsdarling #whatsforlunch #food', 'id': '17854917670004878'}]}",5,IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/12729647_581692681982651_425180482_n.jpg?_nc_cat=101&_nc_oc=AQnCrzy52sluPQOXuMD-fmtCstnhxDDx7SJihuynSkbV0Z8f209aE0ki5KhPlMVCpI4&_nc_ht=scontent.xx&oh=30e82b957840ecf970eb2fa61e991cb5&oe=5E37AB67,64,,,,,
